product_name,category,sub_category,sales,profit,quantity,rows,orders,avg_discount,profit_margin
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,244,41.64,10,3,3,0.13333333333333333,0.17065573770491804
GBC Wire Binding Combs,Office Supplies,Binders,184,41.5668,26,7,7,0.37142857142857144,0.22590652173913045
"Barricks Computer Table, with Bottom Storage",Furniture,Tables,8672,41.471999999999994,24,5,5,0.16,0.004782287822878228
Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,146,41.418,10,4,4,0.1,0.2836849315068493
Holmes HEPA Air Purifier,Office Supplies,Appliances,240,41.382000000000005,14,6,6,0.2333333333333333,0.17242500000000002
Avery 51,Office Supplies,Labels,96,41.328,16,5,5,0.04,0.43050000000000005
Xerox 1999,Office Supplies,Paper,100,41.2128,17,7,7,0.08571428571428573,0.412128
Aluminum Screw Posts,Office Supplies,Binders,354,41.202,41,11,11,0.43636363636363634,0.11638983050847457
Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,4420,41.116800000000005,24,7,7,0.2714285714285714,0.009302443438914029
Xerox 211,Office Supplies,Paper,104,40.9536,19,4,4,0.1,0.3937846153846154
Xerox 1956,Office Supplies,Paper,90,40.9032,16,2,2,0.1,0.45448
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,99,40.766999999999996,17,6,6,0.06666666666666667,0.41178787878787876
Xerox 1920,Office Supplies,Paper,90,40.365,15,4,4,0.0,0.4485
Xerox 1992,Office Supplies,Paper,86,40.364999999999995,15,4,4,0.05,0.469360465116279
Xerox 1986,Office Supplies,Paper,85,40.3472,13,4,4,0.05,0.4746729411764706
"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,6789,40.325199999999974,58,16,16,0.191875,0.005939784946236555
"Avery Removable Labels, Adjustable",Office Supplies,Labels,441,40.28,64,19,19,0.0736842105263158,0.09133786848072563
"Stanley Pens, Fluorescent",Office Supplies,Art,789,40.2642,78,27,27,0.12,0.0510319391634981
Classic Ivory Antique Telephone ZL1810,Technology,Phones,341,40.196,4,2,2,0.1,0.11787683284457477
"Smead Box, Wire Frame",Office Supplies,Storage,628,40.158,77,30,30,0.11166666666666666,0.06394585987261146
"Belkin Mouse, Programmable",Technology,Accessories,2005,40.026399999999995,63,20,20,0.2045,0.019963291770573564
GBC Imprintable Covers,Office Supplies,Binders,242,39.967200000000005,36,8,8,0.3625,0.16515371900826448
Recycled Premium Regency Composition Covers,Office Supplies,Binders,109,39.880799999999994,9,3,3,0.20000000000000004,0.36587889908256876
Avery 508,Office Supplies,Labels,88,39.8201,19,6,6,0.06666666666666667,0.4525011363636363
Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,331,39.8112,8,2,2,0.0,0.12027552870090634
"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,170,39.7528,18,5,5,0.2,0.23384
Xerox 1957,Office Supplies,Paper,97,39.7224,17,6,6,0.10000000000000002,0.4095092783505155
Avery 48,Office Supplies,Labels,91,39.69,15,3,3,0.06666666666666667,0.4361538461538461
"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes,180,39.6624,33,14,14,0.2557142857142857,0.22034666666666666
"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,88,39.6495,11,2,2,0.0,0.45056250000000003
"Enermax Keyboard, Bluetooth",Technology,Accessories,3082,39.5778,50,17,17,0.1452941176470588,0.012841596365996107
"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,465,39.551,50,19,19,0.2036842105263158,0.08505591397849463
Super Decoflex Portable Personal File,Office Supplies,Storage,180,39.547200000000004,13,5,5,0.08,0.2197066666666667
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,94,39.53,35,7,7,0.1142857142857143,0.420531914893617
Xerox 196,Office Supplies,Paper,93,39.4196,18,8,8,0.1,0.42386666666666667
Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,705,39.371399999999994,44,7,7,0.4857142857142857,0.0558459574468085
Xerox 1923,Office Supplies,Paper,95,39.2784,16,5,5,0.08,0.4134568421052631
Eldon 200 Class Desk Accessories,Furniture,Furnishings,134,39.187200000000004,22,7,7,0.028571428571428574,0.29244179104477613
Xerox 1967,Office Supplies,Paper,90,38.88,15,5,5,0.08,0.43200000000000005
Prang Colored Pencils,Office Supplies,Art,91,38.808,32,7,7,0.05714285714285715,0.42646153846153845
Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,100,38.7296,16,3,3,0.13333333333333333,0.387296
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,168,38.6239,7,4,4,0.0,0.22990416666666666
Xerox 224,Office Supplies,Paper,94,38.6208,17,6,6,0.10000000000000002,0.41085957446808513
"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,594,38.4082,63,22,22,0.14636363636363636,0.06466026936026936
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,89,38.252399999999994,19,6,6,0.10000000000000002,0.4298022471910112
HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,87,38.2096,14,2,2,0.1,0.43919080459770116
Tensor Track Tree Floor Lamp,Furniture,Furnishings,300,38.180899999999994,17,4,4,0.1,0.12726966666666664
Xerox 193,Office Supplies,Paper,78,38.0926,13,3,3,0.0,0.4883666666666666
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,883,38.012,44,11,11,0.10909090909090911,0.043048697621744056
"Eldon Light Bulb, Black",Furniture,Furnishings,931,38.01,61,20,20,0.2325,0.04082706766917293
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,928,37.9905,25,6,6,0.10000000000000002,0.04093803879310345
Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,105,37.8512,11,3,3,0.13333333333333333,0.36048761904761906
"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,240,37.8222,17,4,4,0.425,0.1575925
"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,117,37.5004,34,7,7,0.32857142857142857,0.3205162393162393
Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,129,37.44,12,4,4,0.1,0.29023255813953486
Memorex Micro Travel Drive 4 GB,Technology,Accessories,104,37.418,11,3,3,0.06666666666666667,0.35978846153846156
Ultra Door Push Plate,Furniture,Furnishings,150,37.4142,34,7,7,0.05714285714285715,0.249428
Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,178,37.392,12,5,5,0.04,0.2100674157303371
"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,303,37.325,45,14,14,0.2878571428571428,0.12318481848184819
"Elite 5"" Scissors",Office Supplies,Supplies,179,37.18,24,7,7,0.08571428571428573,0.2077094972067039
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,103,37.105900000000005,13,3,3,0.13333333333333333,0.3602514563106797
"BIC Pens, Blue",Office Supplies,Art,982,37.0744,84,31,31,0.13129032258064516,0.037753971486761705
Xerox 2000,Office Supplies,Paper,84,37.0656,14,5,5,0.08,0.4412571428571429
Wilson Jones Active Use Binders,Office Supplies,Binders,115,37.0552,21,6,6,0.3,0.3222191304347826
Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,125,37.037,17,3,3,0.06666666666666667,0.296296
Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,198,37.026,22,6,6,0.10000000000000002,0.18700000000000003
Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,466,36.916,14,3,3,0.3,0.07921888412017167
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,126,36.644400000000005,13,3,3,0.0,0.2908285714285715
"Advantus Push Pins, Metal",Office Supplies,Fasteners,579,36.6275,53,12,12,0.1225,0.06325993091537133
Newell Chalk Holder,Office Supplies,Art,83,36.5918,21,7,7,0.05714285714285715,0.44086506024096384
Fashion Color Clasp Envelopes,Office Supplies,Envelopes,78,36.5175,15,3,3,0.06666666666666667,0.4681730769230769
RCA ViSYS 25425RE1 Corded phone,Technology,Phones,324,36.4473,3,1,1,0.2,0.11249166666666666
Southworth Structures Collection,Office Supplies,Paper,73,36.4,10,2,2,0.0,0.4986301369863014
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,76,36.396,12,3,3,0.06666666666666667,0.47889473684210526
"Green Bar Message Books, Premium",Office Supplies,Paper,1033,36.126000000000005,52,15,15,0.15,0.03497192642787997
3M Hangers With Command Adhesive,Furniture,Furnishings,108,36.001,33,8,8,0.15,0.3333425925925926
Avery 487,Office Supplies,Labels,85,35.9775,25,7,7,0.05714285714285715,0.42326470588235293
"Personal Folder Holder, Ebony",Office Supplies,Storage,146,35.872,14,6,6,0.03333333333333333,0.2456986301369863
"Novimex Round Labels, Adjustable",Office Supplies,Labels,211,35.6564,67,22,22,0.135,0.16898767772511847
OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,91,35.598,30,8,8,0.125,0.3911868131868132
Nu-Dell Oak Frame,Furniture,Furnishings,152,35.4576,16,3,3,0.13333333333333333,0.2332736842105263
Avery 512,Office Supplies,Labels,84,35.373599999999996,32,5,5,0.08,0.42111428571428566
"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,199,35.332,42,10,10,0.33,0.17754773869346735
Hoover Commercial SteamVac,Office Supplies,Appliances,168,35.308,14,4,4,0.2,0.21016666666666667
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,101,35.297399999999996,23,4,4,0.175,0.34947920792079207
Xerox 1946,Office Supplies,Paper,79,35.2512,13,3,3,0.06666666666666667,0.4462177215189873
Xerox 210,Office Supplies,Paper,96,35.2512,18,6,6,0.16666666666666666,0.36719999999999997
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,251,35.1288,18,3,3,0.0,0.13995537848605577
Lexmark S315 Color Inkjet Printer,Technology,Machines,300,34.996500000000005,5,2,2,0.44999999999999996,0.11665500000000001
Xerox 229,Office Supplies,Paper,86,34.992000000000004,15,3,3,0.13333333333333333,0.4068837209302326
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,90,34.8996,28,9,9,0.15555555555555556,0.3877733333333333
"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,468,34.8828,57,15,15,0.14466666666666667,0.07453589743589745
"Green Bar Memo Slips, Premium",Office Supplies,Paper,571,34.772999999999996,52,14,14,0.17071428571428574,0.06089842381786339
Newell 309,Office Supplies,Art,197,34.65,20,5,5,0.12000000000000002,0.17588832487309644
"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings,1723,34.5936,72,18,18,0.14833333333333332,0.020077539175856068
Avery 513,Office Supplies,Labels,94,34.4616,22,5,5,0.08,0.3666127659574468
Newell 312,Office Supplies,Art,235,34.456,49,11,11,0.16363636363636364,0.1466212765957447
"HP Personal Copier, High-Speed",Technology,Copiers,5399,34.29401999999993,54,17,17,0.1096470588235294,0.006351920726060369
Avery 474,Office Supplies,Labels,80,34.272,30,9,9,0.1111111111111111,0.4284
"SanDisk Parchment Paper, Premium",Office Supplies,Paper,760,34.2224,64,18,18,0.14833333333333332,0.04502947368421053
"Elite Box Cutter, Steel",Office Supplies,Supplies,682,34.203799999999994,28,10,10,0.11400000000000002,0.05015219941348973
"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,82,34.164,15,7,7,0.08571428571428573,0.41663414634146345
Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,124,34.1056,24,6,6,0.10000000000000002,0.2750451612903226
"BIC Highlighters, Water Color",Office Supplies,Art,2414,34.08130000000001,131,39,39,0.08307692307692308,0.014118185584092797
Safco Drafting Table,Furniture,Tables,638,34.0704,12,4,4,0.2,0.05340188087774295
WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,1008,33.81,17,6,6,0.16666666666666666,0.03354166666666667
Newell 315,Office Supplies,Art,146,33.787,25,6,6,0.03333333333333333,0.23141780821917807
"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels,531,33.7125,60,14,14,0.14785714285714288,0.06348870056497175
Xerox 200,Office Supplies,Paper,84,33.696,15,5,5,0.12000000000000002,0.40114285714285713
Xerox 198,Office Supplies,Paper,76,33.4656,16,3,3,0.06666666666666667,0.4403368421052632
DAX Solid Wood Frames,Furniture,Furnishings,114,33.3157,13,3,3,0.06666666666666667,0.29224298245614033
"Hon Removable Labels, 5000 Label Set",Office Supplies,Labels,312,33.259,41,15,15,0.12933333333333333,0.10659935897435897
Xerox 221,Office Supplies,Paper,80,33.1776,14,4,4,0.1,0.41472
Acme Softgrip Scissors,Office Supplies,Supplies,167,33.1298,23,4,4,0.1,0.19838203592814374
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories,492,32.989000000000004,17,4,4,0.05,0.0670508130081301
50 Colored Long Pencils,Office Supplies,Art,137,32.9184,14,5,5,0.04,0.24028029197080292
"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,81,32.918,15,5,5,0.16,0.40639506172839507
Xerox 1902,Office Supplies,Paper,83,32.8896,4,2,2,0.1,0.3962602409638554
Crayola Colored Pencils,Office Supplies,Art,122,32.8,40,11,11,0.10909090909090911,0.26885245901639343
Xerox 1966,Office Supplies,Paper,78,32.788799999999995,14,6,6,0.10000000000000002,0.4203692307692307
Acrylic Self-Standing Desk Frames,Furniture,Furnishings,94,32.7342,37,8,8,0.07500000000000001,0.348236170212766
Xerox 1994,Office Supplies,Paper,77,32.6592,13,4,4,0.1,0.42414545454545455
Avery 483,Office Supplies,Labels,84,32.569199999999995,19,6,6,0.10000000000000002,0.38772857142857137
AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,88,32.2938,14,5,5,0.08,0.366975
"Cisco Headset, Cordless",Technology,Phones,4966,32.261699999999976,72,20,20,0.1785,0.006496516310914212
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,72,32.25,20,5,5,0.08,0.4479166666666667
Xerox 1954,Office Supplies,Paper,85,32.208,18,4,4,0.1,0.3789176470588235
Xerox 231,Office Supplies,Paper,79,31.8816,14,5,5,0.12000000000000002,0.4035645569620253
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,70,31.629199999999997,17,3,3,0.06666666666666667,0.45184571428571424
"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,83,31.5744,12,3,3,0.06666666666666667,0.3804144578313253
Avery 49,Office Supplies,Labels,67,31.564799999999998,24,6,6,0.03333333333333333,0.4711164179104477
Avery 52,Office Supplies,Labels,68,31.475699999999996,19,6,6,0.03333333333333333,0.4628779411764705
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,93,31.4712,4,1,1,0.2,0.3384
Pastel Pink Envelopes,Office Supplies,Envelopes,65,31.4496,9,3,3,0.0,0.48384
"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,269,31.421600000000005,31,7,7,0.5,0.11680892193308552
"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,73,31.4,24,5,5,0.04,0.4301369863013698
Crate-A-Files,Office Supplies,Storage,177,31.392,18,7,7,0.1142857142857143,0.17735593220338983
Xerox 22,Office Supplies,Paper,74,31.3632,13,3,3,0.06666666666666667,0.423827027027027
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,72,31.3092,12,3,3,0.13333333333333333,0.43485
VariCap6 Expandable Binder,Office Supplies,Binders,123,31.14,10,3,3,0.3,0.2531707317073171
BIC Brite Liner Highlighters,Office Supplies,Art,85,30.8844,23,7,7,0.08571428571428573,0.3633458823529412
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,68,30.8568,12,3,3,0.06666666666666667,0.4537764705882353
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,101,30.739999999999995,22,5,5,0.2,0.3043564356435643
Southworth Parchment Paper & Envelopes,Office Supplies,Paper,84,30.738,15,6,6,0.13333333333333333,0.36592857142857144
"SanDisk Flash Drive, USB",Technology,Accessories,1994,30.662499999999994,63,24,24,0.09875,0.015377382146439316
"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,123,30.5856,21,6,6,0.10000000000000002,0.24866341463414635
"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,102,30.582,3,1,1,0.0,0.2998235294117647
Xerox 1975,Office Supplies,Paper,71,30.3264,12,5,5,0.08,0.42713239436619715
"Avery Removable Labels, Alphabetical",Office Supplies,Labels,595,30.32,70,24,24,0.18291666666666664,0.05095798319327731
Newell 347,Office Supplies,Art,126,30.302400000000002,32,7,7,0.08571428571428573,0.24049523809523812
Poly String Tie Envelopes,Office Supplies,Envelopes,67,30.293999999999997,35,11,11,0.07272727272727274,0.45214925373134324
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,67,30.2815,19,5,5,0.04,0.4519626865671642
Xerox 1981,Office Supplies,Paper,71,30.096,14,4,4,0.05,0.42388732394366196
Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,457,30.044,31,11,11,0.09090909090909091,0.06574179431072211
Dell Slim USB Multimedia Keyboard,Technology,Accessories,125,30.0,5,2,2,0.0,0.24
"Hon Round Labels, 5000 Label Set",Office Supplies,Labels,442,29.9575,86,20,20,0.1375,0.06777714932126697
Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,69,29.9468,21,5,5,0.04,0.43401159420289853
Things To Do Today Spiral Book,Office Supplies,Paper,82,29.8584,13,3,3,0.20000000000000004,0.36412682926829265
Newell 325,Office Supplies,Art,128,29.736,34,6,6,0.10000000000000002,0.2323125
Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,170,29.7308,41,10,10,0.35,0.1748870588235294
"StarTech Calculator, Durable",Technology,Machines,1375,29.628,39,10,10,0.185,0.021547636363636363
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,76,29.5416,8,3,3,0.13333333333333333,0.3887052631578947
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,80,29.537499999999998,13,5,5,0.16,0.36921875
"Contract Clock, 14"", Brown",Furniture,Furnishings,335,29.4532,21,5,5,0.27999999999999997,0.08792
Avery 515,Office Supplies,Labels,63,29.445500000000003,5,2,2,0.0,0.4673888888888889
Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,191,29.416800000000002,21,7,7,0.34285714285714286,0.1540146596858639
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,420,29.391599999999997,12,3,3,0.0,0.06997999999999999
Tops Wirebound Message Log Books,Office Supplies,Paper,75,29.281,25,6,6,0.06666666666666667,0.39041333333333333
Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62,29.2716,4,1,1,0.0,0.47212258064516127
Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,110,29.2392,28,6,6,0.21666666666666667,0.2658109090909091
Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,97,29.197,15,4,4,0.05,0.301
